product_id,name,category,subcategory,gender,price,colors,styles,fit,occasions,image_url,brand,delivery_days
P252,Parx Men Peach-Coloured Solid Round Neck T-shirt,top,t-shirt,Men,489,['peach'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/aeb57348-9fba-45c7-ad19-1ef44db4bb6f1560365369059-1.jpg,Parx,4
P253,DKNY Unisex Silver Cabin Trolley Bag,bag,bag,Unisex,13365,['silver'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10017459/2020/3/6/06fb14d3-d9ea-47e4-a7ba-91ef6977f57c1583495763876DKNYUnisexSilverCabinTrolleyBag1.jpg,DKNY,6
P254,Roadster Women Beige Woven Design One Toe Flats,footwear,flats,Women,1199,['beige'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10007617/2019/8/23/44979a1d-b985-4a67-ab32-08999719a4211566540052970-Roadster-Women-Beige-Woven-Design-One-Toe-Flats-771566540051-1.jpg,Roadster,4
P255,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Low Distress Stretchable Ankle-Length Jeans,bottom,jeans,Women,1079,['blue'],['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10009693/2019/7/4/a8c68610-0584-47cf-b06e-443145c0f0f11562218583462-SPYKAR-Women-Blue-Skinny-Fit-Mid-Rise-Low-Distress-Stretchab-1.jpg,SPYKAR,4
P256,Gini and Jony Boys White & Grey Dyed Round Neck T-shirt,top,t-shirt,Boys,559,"['grey', 'white']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003097/2019/6/17/ea6f2143-2288-4b6f-9eda-8f9959278b291560768289923-Gini-and-Jony-Boys-White-Printed-Round-Neck-T-shirt-77415607-1.jpg,Gini and Jony,3
P257,Gini and Jony Girls Yellow & Grey Printed Top with Shorts,top,top,Girls,419,"['grey', 'yellow']",['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/10003497/2019/7/16/abf964d2-8296-448d-a22a-e0e74b45e2d01563278553480-Gini-and-Jony-Girls-Tops-2541563278551973-1.jpg,Gini and Jony,6
P258,Brown Solid Casual Jacket,outerwear,jacket,Men,3499,['brown'],"['minimalist', 'casual']",regular,"['casual', 'college', 'office', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/11/cdfecfa4-d7f2-4c11-b592-76e68dd6c0a41560231411136-1.jpg,U.S. Polo Assn. Denim Co.,4
P259,Campus Sutra Men Grey & Black Standard Regular Fit Checked Casual Shirt,top,shirt,Men,479,"['black', 'grey']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10017007/2019/6/20/31ac4f37-dedd-47e7-b5fd-2140e87340c81561014128972-Campus-Sutra-Men-Grey--Black-Regular-Fit-Checked-Casual-Shir-1.jpg,Campus Sutra,2
P260,Raymond Men Grey & Blue Striped Polo Collar T-shirt,top,t-shirt,Men,1249,"['blue', 'grey']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/ad52d8c5-0061-4d33-b4b1-a0be7c7c66501560330094088-1.jpg,Raymond,5
P261,Parx Men Navy Blue & Green Slim Fit Printed Casual Shirt,top,shirt,Men,959,"['blue', 'green', 'navy']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/34bbdd19-9afe-451f-a652-18cb0951262c1560329608814-1.jpg,Parx,2
P262,Gini and Jony Girls Yellow & Green Pure Cotton Printed Top,top,top,Girls,489,"['green', 'yellow']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003109/2019/6/17/ae50d30c-2516-4e54-8342-cf0245706ac21560768317286-Gini-and-Jony-Girls-Tops-2431560768316601-1.jpg,Gini and Jony,2
P263,Park Avenue Women Yellow & Red Printed Linen Sheath Dress,dress,dress,Women,1079,"['red', 'yellow']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/c25de5be-fff6-4b15-a2a7-05dcfeca94e71560315067037-1.jpg,Park Avenue,6
P264,Raymond Men Grey Solid Woven Nehru Jacket,outerwear,nehru-jacket,Men,1749,['grey'],"['ethnic', 'minimalist']",regular,"['casual', 'festival', 'office', 'wedding']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/d4b8fb17-b402-47a0-b4bd-932f4fb21e381560387593041-1.jpg,Raymond,7
P265,Jn Joy Navy Sheer Top,top,top,Women,2399,['navy'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1000182/2015/11/9/11447051878801-Jn-Joy-Navy-Sheer-Top-5981447051878304-1.jpg,Jn Joy,4
P266,DKNY Unisex Black Solid Leather Backpack with Pouch,bag,backpack,Unisex,13020,['black'],['minimalist'],,"['casual', 'office']",http://assets.myntassets.com/assets/images/10017429/2020/3/6/05ba5d41-33bb-4430-adfa-47c9eceec7651583495714629DKNYUnisexBlackSolidLeatherBackpackwithPouch1.jpg,DKNY,4
P267,ahilya Oxidised Sterling Silver Ring,accessory,ring,Women,4275,['silver'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1000744/2015/11/6/11446790492099-ahilya-Oxidised-Sterling-Silver-Ring-9231446790491763-1.jpg,ahilya,5
P268,BuckleUp Women Black Textured Belt,accessory,belt,Women,449,['black'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/03c44d7d-e83a-44a7-b934-32cd451052621560399557727-1.jpg,BuckleUp,3
P269,Tokyo Talkies Women Red Maxi Dress,dress,maxi-dress,Women,1299,['red'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/9eb668ee-6820-47ad-aa8b-d1d4d8c227c41560311644726-1.jpg,Tokyo Talkies,6
P270,Marvel by Wear Your Mind Boys Black Printed Round Neck T-shirt,top,t-shirt,Boys,549,['black'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/9357b0b1-5571-439f-b201-450b6abe906f1560321289318-1.jpg,Marvel by Wear Your Mind,7
P271,THE SILHOUETTE STORE Women Black Solid Dhoti Jumpsuit with Belt,dress,jumpsuit,Women,839,['black'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/fdd0fe37-7634-4465-86b0-928d7dd7a4111560315213578-1.jpg,THE SILHOUETTE STORE,2
P272,Parx Men Brown Original Slim Fit Solid Regular Trousers,bottom,trousers,Men,874,['brown'],['minimalist'],slim,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/dad5344d-718d-44b4-ab91-755a4ef853321560297540283-1.jpg,Parx,2
P273,Campus Sutra Men Blue Solid Round Neck T-shirt,top,t-shirt,Men,699,['blue'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/10017021/2019/6/20/4508563d-c267-4db0-a331-b883d8a7ac941561029436576-Campus-Sutra-Men-Blue-Solid-Round-Neck-T-shirt-7011561029434-1.jpg,Campus Sutra,6
P274,Gini and Jony Boys Navy Blue Slim Fit Solid Regular Trousers,bottom,trousers,Boys,1119,"['blue', 'navy']",['minimalist'],slim,"['casual', 'office']",http://assets.myntassets.com/assets/images/10003427/2019/8/21/8f989eaa-3dd0-41e5-9ad6-f6e74dbc81ea1566379454696-Gini-and-Jony-Boys-Trousers-3731566379453620-1.jpg,Gini and Jony,3
P275,DKNY Unisex Purple Large Trolley Bag,bag,bag,Unisex,31100,['purple'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10017433/2020/3/6/a1bb54f8-0cf2-4ad5-a0cf-6db2ed33e6041583495744129DKNYUnisexPurpleLargeTrolleyBag1.jpg,DKNY,6
P276,ID Men Brown Fisherman Leather Sandals,footwear,sandals,Men,1197,['brown'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/a156e98b-2c96-420f-843c-638d7ae224bd1560384538033-1.jpg,ID,5
P277,Puma Men Navy Blue Sneakers,footwear,sneakers,Men,1959,"['blue', 'navy']",['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/8fa41608-4e91-4564-9ff6-0a74e4625fff1560329154947-1.jpg,Puma,7
P278,HIGHLANDER Men Maroon Striped Round Neck T-shirt,top,t-shirt,Men,699,['maroon'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/d9cfcacd-240a-4b33-95cd-f7f4a28ec1c11560302198292-1.jpg,HIGHLANDER,4
P279,Russell Athletic Black Hooded Sweatshirt,outerwear,sweatshirt,Women,3499,['black'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1000505/2016/3/15/11458045866264-Russell-Athletic-Black-Hooded-Sweatshirt-9241458045865795-1.jpg,Russell Athletic,3
P280,ID Men Brown Leather Oxfords,footwear,oxfords,Men,2685,['brown'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/011840f3-7697-4137-a7bd-82091422ddba1560324394472-1.jpg,ID,7
P281,Blackberrys Men Navy Blue Solid Chambray Slim-Fit Jacket,outerwear,jacket,Men,2924,"['blue', 'navy']",['minimalist'],slim,"['casual', 'office']",http://assets.myntassets.com/assets/images/10000903/2019/7/10/298e5d26-779a-44b6-a999-b54d0db84c6b1562755752579-Blackberrys-Men-Navy-Blue-Solid-Jacket-2751562755750220-1.jpg,Blackberrys,2
P282,Russell Athletic Grey Melange Hooded Sweatshirt,outerwear,sweatshirt,Women,2799,['grey'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1000488/2016/8/19/11471601194683-Russell-Athletic-Grey-Melange-Hooded-Sweatshirt-411471601194401-1.jpg,Russell Athletic,6
P283,Xpose Women Blue Camouflage Print Skinny Fit Regular Shorts,bottom,shorts,Women,734,['blue'],['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10008647/2019/7/4/611c3396-ba6e-4dcd-be65-d6a92b9934ed1562231377688-Xpose-Women-Blue-Printed-Skinny-Fit-Regular-Shorts-353156223-1.jpg,Xpose,5
P284,Gini and Jony Girls Red & White Printed Regular Shorts,bottom,shorts,Girls,629,"['red', 'white']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003543/2019/7/10/0f5355a1-cbaf-4645-8510-69664b385bbe1562762318389-Gini-and-Jony-Girls-Red-Printed-Regular-Fit-Regular-Shorts-7-1.jpg,Gini and Jony,5
P285,HIGHLANDER Men Navy Blue & Red Slim Fit Checked Casual Shirt,top,shirt,Men,699,"['blue', 'navy', 'red']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/e02d46e4-5f75-48c7-afd3-11fea6985cf91560364993034-1.jpg,HIGHLANDER,4
P286,ID Men Navy Blue Leather Derbys,footwear,derbys,Men,2685,"['blue', 'navy']",['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10006087/2019/6/14/853c340a-47d9-46f1-a53f-90f806f25e581560500264038-ID-Men-Blue-Derbys-511560500263140-1.jpg,ID,4
P287,HIGHLANDER Men White & Navy Blue Slim Fit Printed Casual Shirt,top,shirt,Men,699,"['blue', 'navy', 'white']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/37c8abb9-aac5-4464-9805-6e682514e5431560386464948-1.jpg,HIGHLANDER,4
P288,Sera Women Orange & White Printed Kurta with Palazzos,top,kurta,Women,1317,"['orange', 'white']","['ethnic', 'minimalist']",regular,"['casual', 'festival', 'office', 'wedding']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/52e4d907-71a2-4590-b97c-c181972b5b641560407282309-1.jpg,Sera,2
P289,Gini and Jony Boys Blue Regular Fit Faded Chambray Casual Shirt,top,shirt,Boys,1049,['blue'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10005247/2019/6/17/6ee6d9de-46e3-429e-b36c-40b01b6dc2e41560764517265-Gini-and-Jony-Boys-Blue-Regular-Fit-Faded-Casual-Shirt-10315-1.jpg,Gini and Jony,2
P290,Campus Sutra Men Blue & White Standard Regular Fit Dyed Casual Shirt,top,shirt,Men,599,"['blue', 'white']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10016991/2019/6/20/bac3e2ea-7541-4323-897e-1274c1100baa1561027318737-Campus-Sutra-Men-Blue--White-Regular-Fit-Solid-Casual-Shirt--1.jpg,Campus Sutra,2
P291,Carrera Men Black Sneakers,footwear,sneakers,Men,5199,['black'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/782254af-3de2-468f-bd11-94a6848378841560383156217-1.jpg,Carrera,2
P292,SPYKAR Women Blue & White Striped Adora Skinny Fit Mid-Rise Clean Look Ankle Jeans,bottom,jeans,Women,1034,"['blue', 'white']",['minimalist'],slim,"['casual', 'office']",http://assets.myntassets.com/assets/images/10009687/2019/7/4/ee5276ff-7231-403f-bf57-ce210107350c1562241857309-SPYKAR-Women-Blue--White-Adora-Skinny-Fit-Mid-Rise-Clean-Loo-1.jpg,SPYKAR,6
P293,DKNY Unisex Black & Grey Printed Large Trolley Bag,bag,bag,Unisex,13275,"['black', 'grey']",['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10017425/2020/3/6/6793e0cc-df6b-41ca-b1e2-03be97d74c101583495707797DKNYUnisexBlackGreyPrintedLargeTrolleyBag1.jpg,DKNY,5
P294,Gini and Jony Boys Black & Grey Printed Polo Collar T-shirt,top,t-shirt,Boys,629,"['black', 'grey']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003207/2019/6/17/256537f7-e292-4b18-8679-b84858e1598d1560768493262-Gini-and-Jony-Boys-Black-Printed-Polo-Collar-T-shirt-9141560-1.jpg,Gini and Jony,7
P295,Sera Women Mustard Floral Printed Maxi Top,top,top,Women,1097,['mustard'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/b66fdcb7-63ce-41e4-8d92-2ba94b9e2e4f1560397044344-1.jpg,Sera,5
P296,Campus Sutra Men Grey Dyed Henley Neck T-shirt,top,t-shirt,Men,699,['grey'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10017063/2019/6/20/98615873-2d0e-428f-9763-14794aeae5d11561029421095-Campus-Sutra-Men-Charcoal-Dyed-Henley-Neck-T-shirt-899156102-1.jpg,Campus Sutra,6
P297,Playdate Girls Black Striped Tank Top,top,top,Girls,599,['black'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10001333/2019/10/31/e235308a-c721-4701-a31f-4dc86fc748c71572521845593-Playdate-Girls-Black-Striped-Top-7071572521844417-1.jpg,Playdate,6
P298,ID Men Tan Brown Leather Formal Derbys,footwear,derbys,Men,1627,['brown'],['formal'],,"['business', 'interview', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/e4cc3543-0c05-4050-8317-3df4ff02bbd01560448436184-1.jpg,ID,4
P299,Park Avenue Women Grey Sheath Dress,dress,dress,Women,809,['grey'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/90cc136c-3a1c-4405-9947-fd394d8f8a871560315284408-1.jpg,Park Avenue,4
P300,HIGHLANDER Men Blue & White Slim Fit Colourblocked Casual Shirt,top,shirt,Men,699,"['blue', 'white']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10004115/2019/6/13/44d50ab7-3afa-4698-bd3a-a0d3ea26add91560413551487-HIGHLANDER-Men-Blue--White-Slim-Fit-Colourblocked-Casual-Shi-1.jpg,HIGHLANDER,7
P301,SPYKAR Women White Adora Skinny Fit Mid-Rise Clean Look Stretchable Jeans,bottom,jeans,Women,899,['white'],['minimalist'],slim,"['casual', 'office']",http://assets.myntassets.com/assets/images/10009673/2019/7/3/3a3a00c6-142e-43d2-914b-7e0d187ad6db1562155553056-SPYKAR-Women-White-Skinny-Fit-Mid-Rise-Clean-Look-Stretchabl-1.jpg,SPYKAR,2
P302,Park Avenue Women Blue Solid Shirt Style Top,top,shirt,Women,503,['blue'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/fc77052f-f5ea-4046-aae2-5d6391fe724a1560296277178-1.jpg,Park Avenue,7
P303,HIGHLANDER Men Brown & Black Slim Fit Checked Casual Shirt,top,shirt,Men,699,"['black', 'brown']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10004149/2019/6/13/af416442-a3ce-44f8-abc7-b45cd1c257be1560413574630-HIGHLANDER-Men-Black--Brown-Slim-Fit-Checked-Casual-Shirt-64-1.jpg,HIGHLANDER,5
P304,ahilya Gold-Plated Sterling Silver Jhumka Earrings,accessory,earrings,Women,11137,"['gold', 'silver']",['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1000743/2015/11/6/11446809616147-ahilya-Gold-Plated-Sterling-Silver-Jhumka-Earrings-161446809615953-1.jpg,ahilya,7
P305,Gini and Jony Boys Brown Solid Regular Fit Shorts,bottom,shorts,Boys,629,['brown'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/10003155/2019/6/17/bc0917e4-4f91-472f-a8c1-153eda970bdc1560763686595-Gini-and-Jony-Boys-Brown-Solid-Regular-Fit-Regular-Shorts-57-1.jpg,Gini and Jony,4
P306,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Mildly Distressed Ankle-length Jeans,bottom,jeans,Women,1079,['blue'],['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10009679/2019/7/4/5632a377-0b91-4aa4-bd81-ffc71059fd7f1562218616221-SPYKAR-Women-Blue-Super-Skinny-Fit-Low-Rise-Mildly-Distresse-1.jpg,SPYKAR,7
P307,Vishudh Women Olive Green Floral Embroidered Straight Kurta,top,kurta,Women,1299,"['green', 'olive']",['ethnic'],regular,"['festival', 'wedding']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/79bcfd1c-77d6-46ad-b5d1-57115ee631411560384851301-1.jpg,Vishudh,5
P308,Gini and Jony Girls Black Solid Semi-Sheer Net A-Line Skirt,bottom,skirt,Girls,839,['black'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/10003463/2019/7/12/00c955f6-e947-4c83-aaa5-4c657a6e88481562914254947-Gini-and-Jony-Girls-Black-Solid-Semi-Sheer-Net-A-Line-Skirt--1.jpg,Gini and Jony,6
P309,ID Men Brown Shoe-Style Leather Sandals,footwear,sandals,Men,2385,['brown'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/0cb2aba8-6320-4bf2-b420-188974c81a921560322366456-1.jpg,ID,7
P310,Parx Men Blue Slim Fit Mid-Rise Clean Look Jeans,bottom,jeans,Men,804,['blue'],['minimalist'],slim,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/f64e8043-9335-4ce2-b8f9-e30ebaefbac31560383723318-1.jpg,Parx,6
P311,her by invictus Women Tan Solid Cushioned Mules,footwear,mules,Women,1044,['multicolor'],['minimalist'],,"['casual', 'office']",http://assets.myntassets.com/assets/images/10007673/2019/9/3/efec8c83-393a-4f25-84a5-8fb9bd7799411567513642175-her-by-invictus-Women-Tan-Solid-Mojaris-8251567513641068-1.jpg,her by invictus,6
P312,Parx Men Grey Checked Mandarin Collar T-shirt,top,t-shirt,Men,594,['grey'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/42d269b4-59e9-49e9-9e64-9127c3b8979e1560296212882-1.jpg,Parx,2
P313,ID Men Blue Leather Sneakers,footwear,sneakers,Men,1210,['blue'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/034e7a7d-e106-402c-b0d2-be2538f9c5d61560321814359-1.jpg,ID,6
P314,SPYKAR Women Black Adora Skinny Fit Mid-Rise Clean Look Stretchable Ankle Jeans,bottom,jeans,Women,1079,['black'],['minimalist'],slim,"['casual', 'office']",http://assets.myntassets.com/assets/images/10009675/2019/7/3/79a38011-8a1e-4d20-a435-0f48acbd27871562148910614-SPYKAR-Women-Black-Skinny-Fit-Low-Rise-Clean-Look-Stretchabl-1.jpg,SPYKAR,2
P315,HIGHLANDER Men Blue & Black Slim Fit Printed Casual Shirt,top,shirt,Men,699,"['black', 'blue']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/43600811-dc4c-4d29-b552-c2d1ae11116f1560315694349-1.jpg,HIGHLANDER,2
P316,her by invictus Women Nude-Coloured Slip-On Cushioned Sneakers,footwear,slip-on,Women,1299,['multicolor'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10007733/2019/12/6/7c9cfb34-1018-443e-809d-2b55a84568d21575626038793-her-by-invictus-Women-Nude-Coloured-Slip-On-Cushioned-Sneake-1.jpg,her by invictus,2
P317,Urban Dog Men Charcoal Grey Printed Regular Fit Sports Shorts,bottom,shorts,Men,399,['grey'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/230fe958-d5c4-4932-a197-7bc05b0fd9e41560336655744-1.jpg,Urban Dog,6
P318,Puma Unisex Blue Sneakers,footwear,sneakers,Unisex,2999,['blue'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/8e9d5044-7a0c-4b03-9d94-bc3e70212a5a1560379477831-1.jpg,Puma,3
P319,Kenneth Cole Women Pink Solid Backpack,bag,backpack,Women,2463,['pink'],['minimalist'],,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/04722386-6cca-4f45-8734-a9e576cbb4251560328991105-1.jpg,Kenneth Cole,7
P320,Roadster Women Olive Green Solid One Toe Flats,footwear,flats,Women,1299,"['green', 'olive']",['minimalist'],,"['casual', 'office']",http://assets.myntassets.com/assets/images/10007655/2019/12/4/738ba85d-f103-4cdc-8cf2-3c076a79c1bb1575430670322-Roadster-Women-Olive-Green-Solid-One-Toe-Flats-8781575430668-1.jpg,Roadster,7
P321,Beli Women Black Textured Heels,footwear,heels,Women,974,['black'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10002521/2019/6/18/0b7c10e0-c661-46d0-bd40-1c157a2391571560836039695-Black-Sandals-291560836038597-1.jpg,Beli,6
P322,Russell Athletic Grey Melange Printed Sweatshirt,outerwear,sweatshirt,Women,2599,['grey'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1000497/2016/10/28/11477659518367-Russell-Athletic-Grey-Melange-Printed-Sweatshirt-1491477659517869-1.jpg,Russell Athletic,4
P323,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Clean Look Ankle-Length Jeans,bottom,jeans,Women,899,['blue'],['minimalist'],slim,"['casual', 'office']",http://assets.myntassets.com/assets/images/10009647/2019/7/4/87ae1e99-5f2f-43fc-ac42-850f8f07ccb71562218733875-SPYKAR-Women-Blue-Super-Skinny-Fit-Low-Rise-Clean-Look-Stret-1.jpg,SPYKAR,2
P324,Mast & Harbour Women Maroon Solid Open Toe Flats,footwear,flats,Women,1599,['maroon'],['minimalist'],,"['casual', 'office']",http://assets.myntassets.com/assets/images/10007717/2019/8/23/a0674a29-be65-4ece-bb72-9c3903bb284e1566541959300-Mast--Harbour-Women-Maroon-Solid-Synthetic-Suede-Open-Toe-Fl-1.jpg,Mast & Harbour,6
P325,Sera Women Pink & Maroon A-Line Dress,dress,dress,Women,1099,"['maroon', 'pink']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/11/4226b562-2f22-4cb5-8303-1dfd8f8ab7361560230892443-1.jpg,Sera,3
P326,SPYKAR Women Navy Blue Elissa Bootcut High-Rise Clean Look Stretchable Jeans,bottom,jeans,Women,999,"['blue', 'navy']",['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/10009659/2019/7/3/42ca4b59-4288-4164-926d-bb7bbb5855f61562153908094-SPYKAR-Women-Navy-Blue-Bootcut-High-Rise-Clean-Look-Stretcha-1.jpg,SPYKAR,2
P327,Mast & Harbour Women Pink Solid Mules,footwear,mules,Women,1299,['pink'],['minimalist'],,"['casual', 'office']",http://assets.myntassets.com/assets/images/10007623/2019/8/23/20f907f0-7579-48fd-9376-74a1e0fe9c331566541918387-Mast--Harbour-Women-Pink-Solid-Mules-8671566541916318-1.jpg,Mast & Harbour,2
P328,AccessHer Blue & Gold-Plated Enamelled Circular Drop Earrings,accessory,earrings,Women,595,"['blue', 'gold']",['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10014785/2019/12/6/2d2690e3-f8b7-49e9-a213-78ab9fa2fb7c1575629865938-AccessHer-Blue--Gold-Plated-Enamelled-Circular-Drop-Earrings-1.jpg,AccessHer,7
P329,ether Women Coffee Brown Solid Open Toe Flats,footwear,flats,Women,699,['brown'],['minimalist'],,"['casual', 'office']",http://assets.myntassets.com/assets/images/10007757/2020/1/10/08e3e1e5-4a76-40a3-b8b8-7df1c4d7acfd1578635490489-ether-Women-Coffee-Brown-Solid-Open-Toe-Flats-30315786354894-1.jpg,ether,5
P330,DKNY Unisex Purple Cabin Trolley Bag,bag,bag,Unisex,22100,['purple'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10017437/2020/3/6/bbe59688-7d97-4fd0-b46a-e7f47b75a6901583495752726DKNYUnisexPurpleCabinTrolleyBag1.jpg,DKNY,4
P331,Roadster Women Red Printed Sweatshirt,outerwear,sweatshirt,Women,699,['red'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10015539/2019/11/5/f21556c0-937e-43f1-9d54-a141c1ca32bf1572933549356-Roadster-Women-Sweatshirts-8941572933548112-1.jpg,Roadster,2
P332,ahilya Gold-Plated Sterling Silver Drop Earrings,accessory,earrings,Women,9333,"['gold', 'silver']",['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1000741/2015/11/6/11446809406292-ahilya-Gold-Plated-Sterling-Silver-Drop-Earrings-2461446809406099-1.jpg,ahilya,5
P333,ID Men Tan Sandals,footwear,sandals,Men,1197,['multicolor'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10006079/2019/6/12/547b7fe8-e60e-4114-9767-92c1d1dd1b571560324905939-ID-Men-Tan-Sandals-9601560324901164-1.jpg,ID,6
P334,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Mildly Distressed Stretchable Ankle Jeans,bottom,jeans,Women,1304,['blue'],['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10009671/2019/7/4/a5778a44-d5ea-4a86-8f35-e28f7e03ebdb1562241844504-SPYKAR-Women-Blue-Skinny-Fit-High-Rise-Mildly-Distressed-Str-1.jpg,SPYKAR,3
P335,ahilya Gold-Plated Sterling Silver & Green Hoop Earrings,accessory,earrings,Women,5998,"['gold', 'green', 'silver']",['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1000716/2015/11/6/11446789990015-ahilya-Gold-Plated-Sterling-Silver--Green-Hoop-Earrings-6601446789989811-1.jpg,ahilya,7
